Name,Wikipedia_Link,wikidata_qid,wikidata_url
Hossein Malek-Afzali,https://en.wikipedia.org/wiki/Hossein_Malek-Afzali,Q5909082,https://www.wikidata.org/wiki/Q5909082
Reza Mansouri,https://en.wikipedia.org/wiki/Reza_Mansouri,Q7319760,https://www.wikidata.org/wiki/Q7319760
Mahmoud Mirlohi,https://en.wikipedia.org/wiki/Mahmoud_Mirlohi,Q30092658,https://www.wikidata.org/wiki/Q30092658
Morteza Moballegh,https://en.wikipedia.org/wiki/Morteza_Moballegh,Q30104893,https://www.wikidata.org/wiki/Q30104893
Mohammad-Hossein Moghimi,https://en.wikipedia.org/wiki/Mohammad-Hossein_Moghimi,Q5940268,https://www.wikidata.org/wiki/Q5940268
Abbas Mohtaj,https://en.wikipedia.org/wiki/Abbas_Mohtaj,Q25425713,https://www.wikidata.org/wiki/Q25425713
Mohammad-Ali Ramin,https://en.wikipedia.org/wiki/Mohammad-Ali_Ramin,Q835556,https://www.wikidata.org/wiki/Q835556
Reza Esfahani,https://en.wikipedia.org/wiki/Reza_Esfahani,Q5703137,https://www.wikidata.org/wiki/Q5703137
Mohsen Sazegara,https://en.wikipedia.org/wiki/Mohsen_Sazegara,Q6894447,https://www.wikidata.org/wiki/Q6894447
Saeed Shirkavand,https://en.wikipedia.org/wiki/Saeed_Shirkavand,Q7398250,https://www.wikidata.org/wiki/Q7398250
Davoud Soleymani,https://en.wikipedia.org/wiki/Davoud_Soleymani,Q5242130,https://www.wikidata.org/wiki/Q5242130
Hossein Taheri,https://en.wikipedia.org/wiki/Hossein_Taheri,Q5909147,https://www.wikidata.org/wiki/Q5909147
Mostafa Tajzadeh,https://en.wikipedia.org/wiki/Mostafa_Tajzadeh,Q3893866,https://www.wikidata.org/wiki/Q3893866
Hassan Ziari,https://en.wikipedia.org/wiki/Hassan_Ziari,Q38357842,https://www.wikidata.org/wiki/Q38357842
Mohammad Bagher Zolghadr,https://en.wikipedia.org/wiki/Mohammad_Bagher_Zolghadr,Q4193730,https://www.wikidata.org/wiki/Q4193730
Mahnaz Afkhami,https://en.wikipedia.org/wiki/Mahnaz_Afkhami,Q6734697,https://www.wikidata.org/wiki/Q6734697
Farrokhroo Parsa,https://en.wikipedia.org/wiki/Farrokhroo_Parsa,Q2986892,https://www.wikidata.org/wiki/Q2986892
Farzaneh Sadegh,https://en.wikipedia.org/wiki/Farzaneh_Sadegh,Q128900735,https://www.wikidata.org/wiki/Q128900735
2009 Iranian presidential election,https://en.wikipedia.org/wiki/2009_Iranian_presidential_election,Q143304,https://www.wikidata.org/wiki/Q143304
Premiership of Mir-Hossein Mousavi,https://en.wikipedia.org/wiki/Premiership_of_Mir-Hossein_Mousavi,Q5589253,https://www.wikidata.org/wiki/Q5589253
The Green Path of Hope,https://en.wikipedia.org/wiki/The_Green_Path_of_Hope,Q2918830,https://www.wikidata.org/wiki/Q2918830
Death of Seyed Ali Mousavi,https://en.wikipedia.org/wiki/Death_of_Seyed_Ali_Mousavi,Q5247529,https://www.wikidata.org/wiki/Q5247529
1943–1944 Iranian legislative election,https://en.wikipedia.org/wiki/1943%E2%80%931944_Iranian_legislative_election,,
1947 Iranian legislative election,https://en.wikipedia.org/wiki/1947_Iranian_legislative_election,Q6067418,https://www.wikidata.org/wiki/Q6067418
1950 Iranian legislative election,https://en.wikipedia.org/wiki/1950_Iranian_legislative_election,Q6067421,https://www.wikidata.org/wiki/Q6067421
1952 Iranian legislative election,https://en.wikipedia.org/wiki/1952_Iranian_legislative_election,Q6067425,https://www.wikidata.org/wiki/Q6067425
1952 Iranian Uprising,https://en.wikipedia.org/wiki/1952_Iranian_Uprising,Q5954158,https://www.wikidata.org/wiki/Q5954158
1953 Iranian parliamentary dissolution referendum,https://en.wikipedia.org/wiki/1953_Iranian_parliamentary_dissolution_referendum,Q4308630,https://www.wikidata.org/wiki/Q4308630
Abadan Crisis,https://en.wikipedia.org/wiki/Abadan_Crisis,Q304454,https://www.wikidata.org/wiki/Q304454
Ahmadabad-e Mosaddeq,https://en.wikipedia.org/wiki/Ahmadabad-e_Mosaddeq,Q1990216,https://www.wikidata.org/wiki/Q1990216
Governments of Mohammad Mosaddegh,https://en.wikipedia.org/wiki/Governments_of_Mohammad_Mosaddegh,Q5964451,https://www.wikidata.org/wiki/Q5964451
Iran Party,https://en.wikipedia.org/wiki/Iran_Party,Q6564359,https://www.wikidata.org/wiki/Q6564359
1953 Iranian coup d'état,https://en.wikipedia.org/wiki/1953_Iranian_coup_d%27%C3%A9tat,,
National Front (Iran),https://en.wikipedia.org/wiki/National_Front_%28Iran%29,,
Nationalization of the Iranian oil industry,https://en.wikipedia.org/wiki/Nationalization_of_the_Iranian_oil_industry,Q5962148,https://www.wikidata.org/wiki/Q5962148
Mostowfian Ashtiani family,https://en.wikipedia.org/wiki/Mostowfian_Ashtiani_family,Q31069796,https://www.wikidata.org/wiki/Q31069796
Mirza Mohammad Qavam al-Dawla,https://en.wikipedia.org/wiki/Mirza_Mohammad_Qavam_al-Dawla,Q5684571,https://www.wikidata.org/wiki/Q5684571
Ali Akbar Qavam ol-Molk,https://en.wikipedia.org/wiki/Ali_Akbar_Qavam_ol-Molk,Q56364553,https://www.wikidata.org/wiki/Q56364553
Fath-Ali Khan Saheb Divan,https://en.wikipedia.org/wiki/Fath-Ali_Khan_Saheb_Divan,Q56364557,https://www.wikidata.org/wiki/Q56364557
Mirza Hasan Ali Nasir ol-Molk,https://en.wikipedia.org/wiki/Mirza_Hasan_Ali_Nasir_ol-Molk,Q5957165,https://www.wikidata.org/wiki/Q5957165
Qavam family,https://en.wikipedia.org/wiki/Qavam_family,Q6413528,https://www.wikidata.org/wiki/Q6413528
Turan Amirsoleimani,https://en.wikipedia.org/wiki/Turan_Amirsoleimani,Q6415357,https://www.wikidata.org/wiki/Q6415357
Esmat Dowlatshahi,https://en.wikipedia.org/wiki/Esmat_Dowlatshahi,Q5950446,https://www.wikidata.org/wiki/Q5950446
Ezzat ed-Dowleh,https://en.wikipedia.org/wiki/Ezzat_ed-Dowleh,Q5944064,https://www.wikidata.org/wiki/Q5944064
Tadj ol-Molouk,https://en.wikipedia.org/wiki/Tadj_ol-Molouk,Q2339098,https://www.wikidata.org/wiki/Q2339098
Zahra Rahnavard,https://en.wikipedia.org/wiki/Zahra_Rahnavard,Q144195,https://www.wikidata.org/wiki/Q144195
Hesamodin Ashna,https://en.wikipedia.org/wiki/Hesamodin_Ashna,Q5679044,https://www.wikidata.org/wiki/Q5679044
Saeed Emami,https://en.wikipedia.org/wiki/Saeed_Emami,Q2212137,https://www.wikidata.org/wiki/Q2212137
Hossein Fereydoun,https://en.wikipedia.org/wiki/Hossein_Fereydoun,Q16051127,https://www.wikidata.org/wiki/Q16051127
Saeed Hajjarian,https://en.wikipedia.org/wiki/Saeed_Hajjarian,Q349095,https://www.wikidata.org/wiki/Q349095
Mohammad Hashemi,https://en.wikipedia.org/wiki/Mohammad_Hashemi,Q6892001,https://www.wikidata.org/wiki/Q6892001
Ruhollah Hosseinian,https://en.wikipedia.org/wiki/Ruhollah_Hosseinian,Q7378678,https://www.wikidata.org/wiki/Q7378678
Farhad Rahbar,https://en.wikipedia.org/wiki/Farhad_Rahbar,Q5435150,https://www.wikidata.org/wiki/Q5435150
Reza Salehi Amiri,https://en.wikipedia.org/wiki/Reza_Salehi_Amiri,Q16046461,https://www.wikidata.org/wiki/Q16046461
